,query,engine,batch,instance,query_class,status,timeout,nb_results,nb_distinct_sources,relevant_sources_selectivity,tpwss,source_selection_time,planning_time,ask,exec_time,http_req,data_transfer,sts,exec_time_only
9825,q05,rsa,7,6,CD,success,,5.0,15.0,0.09375,88.0,,,0.0,736.2484931945801,260.0,0.52964,success,
9826,q05,rsa,7,6,CD,success,,5.0,15.0,0.09375,88.0,,,0.0,511.091947555542,260.0,0.52964,success,
9827,q05,rsa,7,6,CD,success,,5.0,15.0,0.09375,88.0,,,0.0,491.605281829834,260.0,0.52964,success,
9828,q05,fedx,8,6,CD,timeout,120000.0,,180.0,1.0,1803.0,1668.0,4.0,1980.0,,2041.0,1.09723,timeout,
9829,q05,fedx,8,6,CD,timeout,120000.0,,180.0,1.0,1803.0,1930.0,4.0,1980.0,,132108.0,56.115234,timeout,
9830,q05,fedx,8,6,CD,timeout,120000.0,,180.0,1.0,1803.0,1847.0,3.0,1980.0,,2003.0,1.0791039999999998,timeout,
9831,q05,costfed,8,6,CD,timeout,120000.0,,180.0,1.0,1272.0,399.0,548.0,540.0,,543.0,0.281448,timeout,
9832,q05,costfed,8,6,CD,timeout,120000.0,,180.0,1.0,1272.0,415.0,559.0,540.0,,546.0,0.283008,timeout,
9833,q05,costfed,8,6,CD,timeout,120000.0,,180.0,1.0,1272.0,390.0,530.0,540.0,,546.0,0.283008,timeout,
9834,q05,splendid,8,6,CD,timeout,120000.0,,180.0,1.0,1803.0,3696.0,44010.0,0.0,,3241.0,115.47690399999999,timeout,
9835,q05,splendid,8,6,CD,success,,,180.0,1.0,1803.0,3241.0,48018.0,0.0,48077.0,2160.0,0.093234,success,44836.0
9836,q05,splendid,8,6,CD,success,,,180.0,1.0,1803.0,3128.0,44552.0,0.0,44614.0,2160.0,0.093234,success,41486.0
9837,q05,semagrow,8,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9838,q05,semagrow,8,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9839,q05,semagrow,8,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9840,q05,anapsid,8,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9841,q05,anapsid,8,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9842,q05,anapsid,8,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9843,q05,fedup_h0,8,6,CD,success,,5.0,180.0,1.0,1095.0,75.0,,360.0,1782.0,2350.0,3.008367,success,1707.0
9844,q05,fedup_h0,8,6,CD,success,,5.0,180.0,1.0,1095.0,74.0,,360.0,705.0,1113.0,1.301232,success,631.0
9845,q05,fedup_h0,8,6,CD,success,,5.0,180.0,1.0,1095.0,70.0,,360.0,980.0,1496.0,1.8246369999999998,success,910.0
9846,q05,rsa,8,6,CD,success,,5.0,16.0,0.0888888888888888,93.0,,,0.0,991.440773010254,390.0,0.794577,success,
9847,q05,rsa,8,6,CD,success,,5.0,16.0,0.0888888888888888,93.0,,,0.0,757.326602935791,390.0,0.794577,success,
9848,q05,rsa,8,6,CD,success,,5.0,16.0,0.0888888888888888,93.0,,,0.0,740.5099868774414,390.0,0.794577,success,
9849,q05,fedx,9,6,CD,timeout,120000.0,,200.0,1.0,2003.0,1847.0,4.0,2200.0,,2244.0,1.205268,timeout,
9850,q05,fedx,9,6,CD,timeout,120000.0,,200.0,1.0,2003.0,2140.0,3.0,2200.0,,2219.0,1.19676,timeout,
9851,q05,fedx,9,6,CD,timeout,120000.0,,200.0,1.0,2003.0,1923.0,3.0,2200.0,,2326.0,1.23021,timeout,
9852,q05,costfed,9,6,CD,timeout,120000.0,,200.0,1.0,1412.0,434.0,605.0,600.0,,603.0,0.312456,timeout,
9853,q05,costfed,9,6,CD,timeout,120000.0,,200.0,1.0,1412.0,422.0,577.0,600.0,,606.0,0.31401599999999996,timeout,
9854,q05,costfed,9,6,CD,timeout,120000.0,,200.0,1.0,1412.0,378.0,523.0,600.0,,603.0,0.312456,timeout,
9855,q05,splendid,9,6,CD,success,,,200.0,1.0,2003.0,4332.0,51623.0,0.0,51684.0,2400.0,0.10359399999999999,success,47352.0
9856,q05,splendid,9,6,CD,timeout,120000.0,,200.0,1.0,2003.0,3620.0,50564.0,0.0,,3601.0,130.43701199999998,timeout,
9857,q05,splendid,9,6,CD,timeout,120000.0,,200.0,1.0,2003.0,3748.0,55361.0,0.0,,3601.0,130.435393,timeout,
9858,q05,semagrow,9,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9859,q05,semagrow,9,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9860,q05,semagrow,9,6,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9861,q05,anapsid,9,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9862,q05,anapsid,9,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9863,q05,anapsid,9,6,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9864,q05,fedup_h0,9,6,CD,success,,5.0,200.0,1.0,1215.0,83.0,,400.0,990.0,1176.0,1.402818,success,907.0
9865,q05,fedup_h0,9,6,CD,success,,5.0,200.0,1.0,1215.0,83.0,,400.0,612.0,948.0,0.994667,success,529.0
9866,q05,fedup_h0,9,6,CD,success,,5.0,200.0,1.0,1215.0,83.0,,400.0,2909.0,3552.0,4.525075999999999,success,2826.0
9867,q05,rsa,9,6,CD,success,,5.0,18.0,0.09,105.0,,,0.0,1159.316062927246,450.0,0.912345,success,
9868,q05,rsa,9,6,CD,success,,5.0,18.0,0.09,105.0,,,0.0,884.8378658294678,450.0,0.912345,success,
9869,q05,rsa,9,6,CD,success,,5.0,18.0,0.09,105.0,,,0.0,833.0879211425781,450.0,0.912345,success,
9870,q05,fedx,0,7,CD,success,,1.0,20.0,1.0,201.0,696.0,3.0,220.0,5075.0,1501.0,0.798051,success,4379.0
9871,q05,fedx,0,7,CD,success,,1.0,20.0,1.0,201.0,637.0,2.0,220.0,2295.0,1501.0,0.798597,success,1658.0
9872,q05,fedx,0,7,CD,success,,1.0,20.0,1.0,201.0,606.0,4.0,220.0,2181.0,1501.0,0.7982009999999999,success,1575.0
9873,q05,costfed,0,7,CD,success,,1.0,20.0,1.0,144.0,130.0,189.0,60.0,1953.0,821.0,0.8149799999999999,success,1823.0
9874,q05,costfed,0,7,CD,success,,1.0,20.0,1.0,144.0,111.0,153.0,60.0,1985.0,821.0,0.814979,success,1874.0
9875,q05,costfed,0,7,CD,success,,1.0,20.0,1.0,144.0,165.0,203.0,60.0,2000.0,821.0,0.8149759999999999,success,1835.0
9876,q05,splendid,0,7,CD,timeout,120000.0,,20.0,1.0,201.0,602.0,4467.0,0.0,,422.0,720.815313,timeout,
9877,q05,splendid,0,7,CD,success,,,20.0,1.0,201.0,593.0,4618.0,0.0,4650.0,240.0,0.010358,success,4057.0
9878,q05,splendid,0,7,CD,success,,,20.0,1.0,201.0,636.0,4541.0,0.0,4575.0,240.0,0.010358,success,3939.0
9879,q05,semagrow,0,7,CD,timeout,120000.0,,20.0,1.0,201.0,1264.0,2522.0,220.0,,27991.0,24.465155,timeout,
9880,q05,semagrow,0,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9881,q05,semagrow,0,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9882,q05,anapsid,0,7,CD,error_runtime,120000.0,,20.0,1.0,201.0,0.8684168815612793,,220.0,,220.0,0.071116,error_runtime,
9883,q05,anapsid,0,7,CD,error_runtime,120000.0,,20.0,1.0,201.0,0.8507178783416748,,220.0,,220.0,0.071116,error_runtime,
9884,q05,anapsid,0,7,CD,error_runtime,120000.0,,20.0,1.0,201.0,0.7774840354919433,,220.0,,220.0,0.071116,error_runtime,
9885,q05,fedup_h0,0,7,CD,success,,1.0,20.0,1.0,125.0,1.0,,40.0,100.0,231.0,0.222602,success,99.0
9886,q05,fedup_h0,0,7,CD,success,,1.0,20.0,1.0,125.0,1.0,,40.0,298.0,231.0,0.222602,success,297.0
9887,q05,fedup_h0,0,7,CD,success,,1.0,20.0,1.0,125.0,1.0,,40.0,68.0,231.0,0.222602,success,67.0
9888,q05,rsa,0,7,CD,success,,1.0,2.0,0.1,11.0,,,0.0,61.69867515563965,10.0,0.018054999999999998,success,
9889,q05,rsa,0,7,CD,success,,1.0,2.0,0.1,11.0,,,0.0,39.03079032897949,10.0,0.018054999999999998,success,
9890,q05,rsa,0,7,CD,success,,1.0,2.0,0.1,11.0,,,0.0,37.83249855041504,10.0,0.018054999999999998,success,
9891,q05,fedx,1,7,CD,success,,1.0,40.0,1.0,401.0,954.0,3.0,440.0,9025.0,4081.0,2.0186759999999997,success,8071.0
9892,q05,fedx,1,7,CD,success,,1.0,40.0,1.0,401.0,791.0,3.0,440.0,5285.0,4081.0,2.018347,success,4494.0
9893,q05,fedx,1,7,CD,success,,1.0,40.0,1.0,401.0,767.0,5.0,440.0,3853.0,4081.0,2.018668,success,3086.0
9894,q05,costfed,1,7,CD,success,,1.0,40.0,1.0,284.0,155.0,229.0,120.0,5774.0,3081.0,3.163713,success,5619.0
9895,q05,costfed,1,7,CD,success,,1.0,40.0,1.0,284.0,156.0,230.0,120.0,5875.0,3081.0,3.163725,success,5719.0
9896,q05,costfed,1,7,CD,success,,1.0,40.0,1.0,284.0,147.0,220.0,120.0,5955.0,3081.0,3.163729,success,5808.0
9897,q05,splendid,1,7,CD,success,,,40.0,1.0,401.0,878.0,9997.0,0.0,10027.0,480.0,0.020718,success,9149.0
9898,q05,splendid,1,7,CD,timeout,120000.0,,40.0,1.0,401.0,932.0,10422.0,0.0,,747.0,637.8766469999999,timeout,
9899,q05,splendid,1,7,CD,timeout,120000.0,,40.0,1.0,401.0,939.0,9746.0,0.0,,747.0,637.8766469999999,timeout,
9900,q05,semagrow,1,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9901,q05,semagrow,1,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9902,q05,semagrow,1,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9903,q05,anapsid,1,7,CD,error_runtime,120000.0,,40.0,1.0,401.0,1.5280017852783203,,440.0,,440.0,0.14241099999999998,error_runtime,
9904,q05,anapsid,1,7,CD,error_runtime,120000.0,,40.0,1.0,401.0,1.3849661350250244,,440.0,,440.0,0.14241099999999998,error_runtime,
9905,q05,anapsid,1,7,CD,error_runtime,120000.0,,40.0,1.0,401.0,1.3508830070495603,,440.0,,440.0,0.14241099999999998,error_runtime,
9906,q05,fedup_h0,1,7,CD,success,,1.0,40.0,1.0,245.0,3.0,,80.0,628.0,471.0,0.47587199999999996,success,625.0
9907,q05,fedup_h0,1,7,CD,success,,1.0,40.0,1.0,245.0,3.0,,80.0,129.0,471.0,0.47587199999999996,success,126.0
9908,q05,fedup_h0,1,7,CD,success,,1.0,40.0,1.0,245.0,3.0,,80.0,148.0,471.0,0.47587199999999996,success,145.0
9909,q05,rsa,1,7,CD,success,,1.0,2.0,0.05,11.0,,,0.0,43.62773895263672,10.0,0.018054999999999998,success,
9910,q05,rsa,1,7,CD,success,,1.0,2.0,0.05,11.0,,,0.0,40.41123390197754,10.0,0.018054999999999998,success,
9911,q05,rsa,1,7,CD,success,,1.0,2.0,0.05,11.0,,,0.0,36.14926338195801,10.0,0.018054999999999998,success,
9912,q05,fedx,2,7,CD,success,,1.0,60.0,1.0,602.0,1096.0,3.0,660.0,17727.0,12602.0,6.1799409999999995,success,16631.0
9913,q05,fedx,2,7,CD,success,,1.0,60.0,1.0,602.0,1002.0,7.0,660.0,13333.0,12602.0,6.176201,success,12331.0
9914,q05,fedx,2,7,CD,success,,1.0,60.0,1.0,602.0,945.0,4.0,660.0,11941.0,12602.0,6.17899,success,10996.0
9915,q05,costfed,2,7,CD,success,,1.0,60.0,1.0,428.0,172.0,244.0,180.0,24940.0,13508.0,13.978556,success,24768.0
9916,q05,costfed,2,7,CD,success,,1.0,60.0,1.0,428.0,198.0,298.0,180.0,24596.0,13508.0,13.978551,success,24398.0
9917,q05,costfed,2,7,CD,success,,1.0,60.0,1.0,428.0,207.0,296.0,180.0,24664.0,13508.0,13.978536,success,24457.0
9918,q05,splendid,2,7,CD,timeout,120000.0,,60.0,1.0,602.0,1199.0,13997.0,0.0,,1094.0,501.05006799999995,timeout,
9919,q05,splendid,2,7,CD,success,,,60.0,1.0,602.0,1221.0,14789.0,0.0,14837.0,720.0,0.031076,success,13616.0
9920,q05,splendid,2,7,CD,success,,,60.0,1.0,602.0,1189.0,13649.0,0.0,13691.0,720.0,0.031076,success,12502.0
9921,q05,semagrow,2,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9922,q05,semagrow,2,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9923,q05,semagrow,2,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9924,q05,anapsid,2,7,CD,error_runtime,120000.0,,60.0,1.0,602.0,2.287112236022949,,660.0,,660.0,0.21407199999999998,error_runtime,
9925,q05,anapsid,2,7,CD,error_runtime,120000.0,,60.0,1.0,602.0,2.134044885635376,,660.0,,660.0,0.21407199999999998,error_runtime,
9926,q05,anapsid,2,7,CD,error_runtime,120000.0,,60.0,1.0,602.0,2.0944340229034424,,660.0,,660.0,0.21407199999999998,error_runtime,
9927,q05,fedup_h0,2,7,CD,success,,1.0,60.0,1.0,370.0,7.0,,120.0,856.0,1302.0,1.37825,success,849.0
9928,q05,fedup_h0,2,7,CD,success,,1.0,60.0,1.0,370.0,8.0,,120.0,337.0,1302.0,1.37825,success,329.0
9929,q05,fedup_h0,2,7,CD,success,,1.0,60.0,1.0,370.0,8.0,,120.0,307.0,1302.0,1.37825,success,299.0
9930,q05,rsa,2,7,CD,success,,1.0,3.0,0.05,16.0,,,0.0,61.43546104431152,20.0,0.036128,success,
9931,q05,rsa,2,7,CD,success,,1.0,3.0,0.05,16.0,,,0.0,50.858497619628906,20.0,0.036128,success,
9932,q05,rsa,2,7,CD,success,,1.0,3.0,0.05,16.0,,,0.0,50.324440002441406,20.0,0.036128,success,
9933,q05,fedx,3,7,CD,success,,3.0,80.0,1.0,803.0,1017.0,3.0,880.0,26407.0,28243.0,13.404743999999999,success,25390.0
9934,q05,fedx,3,7,CD,success,,3.0,80.0,1.0,803.0,1229.0,3.0,880.0,30643.0,28243.0,13.404517,success,29414.0
9935,q05,fedx,3,7,CD,success,,3.0,80.0,1.0,803.0,1344.0,3.0,880.0,30054.0,28243.0,13.399815,success,28710.0
9936,q05,costfed,3,7,CD,success,,3.0,80.0,1.0,572.0,263.0,399.0,240.0,63385.0,35692.0,36.544354,success,63122.0
9937,q05,costfed,3,7,CD,success,,3.0,80.0,1.0,572.0,230.0,325.0,240.0,63643.0,35692.0,36.544319,success,63413.0
9938,q05,costfed,3,7,CD,success,,3.0,80.0,1.0,572.0,206.0,296.0,240.0,64109.0,35692.0,36.544353,success,63903.0
9939,q05,splendid,3,7,CD,success,,,80.0,1.0,803.0,1465.0,17898.0,0.0,17944.0,960.0,0.041434,success,16479.0
9940,q05,splendid,3,7,CD,timeout,120000.0,,80.0,1.0,803.0,1503.0,18632.0,0.0,,1449.0,440.18526299999996,timeout,
9941,q05,splendid,3,7,CD,timeout,120000.0,,80.0,1.0,803.0,1388.0,18100.0,0.0,,1450.0,489.090041,timeout,
9942,q05,semagrow,3,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9943,q05,semagrow,3,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9944,q05,semagrow,3,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9945,q05,anapsid,3,7,CD,error_runtime,120000.0,,80.0,1.0,803.0,2.8204355239868164,,880.0,,880.0,0.285536,error_runtime,
9946,q05,anapsid,3,7,CD,error_runtime,120000.0,,80.0,1.0,803.0,2.7345898151397705,,880.0,,880.0,0.285536,error_runtime,
9947,q05,anapsid,3,7,CD,error_runtime,120000.0,,80.0,1.0,803.0,2.689483880996704,,880.0,,880.0,0.285536,error_runtime,
9948,q05,fedup_h0,3,7,CD,success,,3.0,80.0,1.0,495.0,18.0,,160.0,1214.0,2533.0,2.7259349999999998,success,1196.0
9949,q05,fedup_h0,3,7,CD,success,,3.0,80.0,1.0,495.0,17.0,,160.0,708.0,2533.0,2.7259349999999998,success,691.0
9950,q05,fedup_h0,3,7,CD,success,,3.0,80.0,1.0,495.0,18.0,,160.0,660.0,2533.0,2.7259349999999998,success,642.0
9951,q05,rsa,3,7,CD,success,,3.0,6.0,0.075,33.0,,,0.0,223.3257293701172,90.0,0.139017,success,
9952,q05,rsa,3,7,CD,success,,3.0,6.0,0.075,33.0,,,0.0,181.0290813446045,90.0,0.139017,success,
9953,q05,rsa,3,7,CD,success,,3.0,6.0,0.075,33.0,,,0.0,178.21311950683594,90.0,0.139017,success,
9954,q05,fedx,4,7,CD,success,,3.0,100.0,1.0,1003.0,1247.0,5.0,1100.0,46236.0,42103.0,19.154685999999998,success,44989.0
9955,q05,fedx,4,7,CD,success,,3.0,100.0,1.0,1003.0,1302.0,3.0,1100.0,43251.0,42103.0,19.154757999999998,success,41949.0
9956,q05,fedx,4,7,CD,success,,3.0,100.0,1.0,1003.0,1245.0,3.0,1100.0,41519.0,42103.0,19.154396,success,40274.0
9957,q05,costfed,4,7,CD,timeout,120000.0,,100.0,1.0,712.0,264.0,375.0,300.0,,40838.0,41.508769,timeout,
9958,q05,costfed,4,7,CD,timeout,120000.0,,100.0,1.0,712.0,256.0,373.0,300.0,,306.0,0.158417,timeout,
9959,q05,costfed,4,7,CD,error_runtime,120000.0,,,,,,,0.0,,0.0,0.0,error_runtime,
9960,q05,splendid,4,7,CD,timeout,120000.0,,100.0,1.0,1003.0,1858.0,23459.0,0.0,,1806.0,365.78653499999996,timeout,
9961,q05,splendid,4,7,CD,success,,,100.0,1.0,1003.0,1682.0,24233.0,0.0,24288.0,1200.0,0.051794,success,22606.0
9962,q05,splendid,4,7,CD,success,,,100.0,1.0,1003.0,1612.0,23085.0,0.0,23131.0,1200.0,0.051794,success,21519.0
9963,q05,semagrow,4,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9964,q05,semagrow,4,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9965,q05,semagrow,4,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9966,q05,anapsid,4,7,CD,error_runtime,120000.0,,100.0,1.0,1003.0,4.468583106994629,,1100.0,,1100.0,0.356943,error_runtime,
9967,q05,anapsid,4,7,CD,error_runtime,120000.0,,100.0,1.0,1003.0,3.773368358612061,,1100.0,,1100.0,0.356943,error_runtime,
9968,q05,anapsid,4,7,CD,error_runtime,120000.0,,100.0,1.0,1003.0,3.676722288131714,,1100.0,,1100.0,0.356943,error_runtime,
9969,q05,fedup_h0,4,7,CD,success,,3.0,100.0,1.0,615.0,26.0,,200.0,1006.0,3173.0,3.402758,success,980.0
9970,q05,fedup_h0,4,7,CD,success,,3.0,100.0,1.0,615.0,25.0,,200.0,1926.0,3173.0,3.402758,success,1901.0
9971,q05,fedup_h0,4,7,CD,success,,3.0,100.0,1.0,615.0,27.0,,200.0,1088.0,3173.0,3.402758,success,1061.0
9972,q05,rsa,4,7,CD,success,,3.0,6.0,0.06,33.0,,,0.0,221.36807441711423,90.0,0.139017,success,
9973,q05,rsa,4,7,CD,success,,3.0,6.0,0.06,33.0,,,0.0,172.74141311645508,90.0,0.139017,success,
9974,q05,rsa,4,7,CD,success,,3.0,6.0,0.06,33.0,,,0.0,173.40469360351562,90.0,0.139017,success,
9975,q05,fedx,5,7,CD,success,,5.0,120.0,1.0,1204.0,1424.0,4.0,1320.0,64636.0,76324.0,33.830383999999995,success,63212.0
9976,q05,fedx,5,7,CD,error_runtime,120000.0,,120.0,1.0,1204.0,1376.0,4.0,1320.0,,75368.0,33.428956,error_runtime,
9977,q05,fedx,5,7,CD,success,,5.0,120.0,1.0,1204.0,1387.0,3.0,1320.0,62494.0,76324.0,33.831115,success,61107.0
9978,q05,costfed,5,7,CD,timeout,120000.0,,120.0,1.0,856.0,341.0,444.0,360.0,,364.0,0.188578,timeout,
9979,q05,costfed,5,7,CD,timeout,120000.0,,120.0,1.0,856.0,283.0,383.0,360.0,,364.0,0.188578,timeout,
9980,q05,costfed,5,7,CD,timeout,120000.0,,120.0,1.0,856.0,304.0,435.0,360.0,,364.0,0.188578,timeout,
9981,q05,splendid,5,7,CD,success,,,120.0,1.0,1204.0,2078.0,29468.0,0.0,29512.0,1440.0,0.062152,success,27434.0
9982,q05,splendid,5,7,CD,timeout,120000.0,,120.0,1.0,1204.0,1970.0,26940.0,0.0,,2165.0,373.642378,timeout,
9983,q05,splendid,5,7,CD,timeout,120000.0,,120.0,1.0,1204.0,1924.0,26472.0,0.0,,2165.0,373.642378,timeout,
9984,q05,semagrow,5,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9985,q05,semagrow,5,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9986,q05,semagrow,5,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
9987,q05,anapsid,5,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9988,q05,anapsid,5,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9989,q05,anapsid,5,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
9990,q05,fedup_h0,5,7,CD,success,,5.0,120.0,1.0,740.0,41.0,,240.0,842.0,1090.0,1.073634,success,801.0
9991,q05,fedup_h0,5,7,CD,success,,5.0,120.0,1.0,740.0,47.0,,240.0,1421.0,2892.0,3.0815729999999997,success,1374.0
9992,q05,fedup_h0,5,7,CD,success,,5.0,120.0,1.0,740.0,43.0,,240.0,483.0,1271.0,1.266189,success,440.0
9993,q05,rsa,5,7,CD,success,,5.0,9.0,0.075,50.0,,,0.0,477.6444435119629,200.0,0.25667799999999996,success,
9994,q05,rsa,5,7,CD,success,,5.0,9.0,0.075,50.0,,,0.0,360.8086109161377,200.0,0.25667799999999996,success,
9995,q05,rsa,5,7,CD,success,,5.0,9.0,0.075,50.0,,,0.0,338.0610942840576,200.0,0.25667799999999996,success,
9996,q05,fedx,6,7,CD,success,,5.0,140.0,1.0,1405.0,1633.0,4.0,1540.0,111231.0,126845.0,54.929925999999995,success,109598.0
9997,q05,fedx,6,7,CD,success,,5.0,140.0,1.0,1405.0,1616.0,4.0,1540.0,102915.0,126845.0,54.934653,success,101299.0
9998,q05,fedx,6,7,CD,success,,5.0,140.0,1.0,1405.0,1609.0,3.0,1540.0,100963.0,126845.0,54.93613,success,99354.0
9999,q05,costfed,6,7,CD,timeout,120000.0,,140.0,1.0,1000.0,336.0,456.0,420.0,,425.0,0.220406,timeout,
10000,q05,costfed,6,7,CD,timeout,120000.0,,140.0,1.0,1000.0,380.0,502.0,420.0,,425.0,0.220406,timeout,
10001,q05,costfed,6,7,CD,timeout,120000.0,,140.0,1.0,1000.0,359.0,478.0,420.0,,425.0,0.220406,timeout,
10002,q05,splendid,6,7,CD,timeout,120000.0,,140.0,1.0,1405.0,2544.0,33468.0,0.0,,2523.0,265.87015199999996,timeout,
10003,q05,splendid,6,7,CD,success,,,140.0,1.0,1405.0,2236.0,33847.0,0.0,33909.0,1680.0,0.07250999999999999,success,31673.0
10004,q05,splendid,6,7,CD,success,,,140.0,1.0,1405.0,2385.0,32283.0,0.0,32338.0,1680.0,0.07250999999999999,success,29953.0
10005,q05,semagrow,6,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10006,q05,semagrow,6,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10007,q05,semagrow,6,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10008,q05,anapsid,6,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10009,q05,anapsid,6,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10010,q05,anapsid,6,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10011,q05,fedup_h0,6,7,CD,success,,5.0,140.0,1.0,865.0,71.0,,280.0,1340.0,1838.0,1.890485,success,1269.0
10012,q05,fedup_h0,6,7,CD,success,,5.0,140.0,1.0,865.0,70.0,,280.0,929.0,1583.0,1.64387,success,859.0
10013,q05,fedup_h0,6,7,CD,success,,5.0,140.0,1.0,865.0,72.0,,280.0,1047.0,1955.0,2.0445439999999997,success,975.0
10014,q05,rsa,6,7,CD,success,,5.0,14.0,0.1,79.0,,,0.0,1013.3662223815918,450.0,0.661713,success,
10015,q05,rsa,6,7,CD,success,,5.0,14.0,0.1,79.0,,,0.0,803.7087917327881,450.0,0.661713,success,
10016,q05,rsa,6,7,CD,success,,5.0,14.0,0.1,79.0,,,0.0,781.3546657562256,450.0,0.661713,success,
10017,q05,fedx,7,7,CD,timeout,120000.0,,160.0,1.0,1605.0,1788.0,4.0,1760.0,,138520.0,59.208222,timeout,
10018,q05,fedx,7,7,CD,timeout,120000.0,,160.0,1.0,1605.0,1737.0,4.0,1760.0,,1802.0,0.966544,timeout,
10019,q05,fedx,7,7,CD,timeout,120000.0,,160.0,1.0,1605.0,1693.0,4.0,1760.0,,1804.0,0.970173,timeout,
10020,q05,costfed,7,7,CD,timeout,120000.0,,160.0,1.0,1140.0,356.0,488.0,480.0,,485.0,0.251488,timeout,
10021,q05,costfed,7,7,CD,timeout,120000.0,,160.0,1.0,1140.0,332.0,474.0,480.0,,485.0,0.251488,timeout,
10022,q05,costfed,7,7,CD,timeout,120000.0,,160.0,1.0,1140.0,348.0,491.0,480.0,,485.0,0.251488,timeout,
10023,q05,splendid,7,7,CD,success,,,160.0,1.0,1605.0,3212.0,38733.0,0.0,38788.0,1920.0,0.08287,success,35576.0
10024,q05,splendid,7,7,CD,timeout,120000.0,,160.0,1.0,1605.0,2733.0,38797.0,0.0,,2882.0,206.09695299999998,timeout,
10025,q05,splendid,7,7,CD,timeout,120000.0,,160.0,1.0,1605.0,2726.0,36270.0,0.0,,2882.0,206.095021,timeout,
10026,q05,semagrow,7,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10027,q05,semagrow,7,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10028,q05,semagrow,7,7,CD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
10029,q05,anapsid,7,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10030,q05,anapsid,7,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10031,q05,anapsid,7,7,CD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
10032,q05,fedup_h0,7,7,CD,success,,5.0,160.0,1.0,985.0,96.0,,320.0,1369.0,1976.0,2.06952,success,1273.0
10033,q05,fedup_h0,7,7,CD,success,,5.0,160.0,1.0,985.0,92.0,,320.0,490.0,921.0,0.8911359999999999,success,398.0
10034,q05,fedup_h0,7,7,CD,success,,5.0,160.0,1.0,985.0,89.0,,320.0,1073.0,1837.0,1.9108829999999999,success,984.0
10035,q05,rsa,7,7,CD,success,,5.0,16.0,0.1,91.0,,,0.0,1202.0418643951416,550.0,0.858062,success,
10036,q05,rsa,7,7,CD,success,,5.0,16.0,0.1,91.0,,,0.0,988.004207611084,550.0,0.858062,success,
10037,q05,rsa,7,7,CD,success,,5.0,16.0,0.1,91.0,,,0.0,988.7380599975586,550.0,0.858062,success,
